signal_date,entry_date,exit_date,entry,exit,hold_days,exit_reason,raw_ret%,net_ret%,mfe%,mae%,rule_id,code,score,name,industry
2025-10-21,2025-10-22,2025-11-28,36.9152,33.2237,28,止损,-10.0,-10.15,0.593,-10.079,fixed_sl10_tp25_h40,000401,14.814,金隅冀东,水泥制造
2025-10-21,2025-10-22,2025-11-06,69.4865,86.8582,12,止盈,25.0,24.85,27.716,-4.444,fixed_sl10_tp25_h40,000534,13.344,万泽股份,其他生物制品
2025-10-21,2025-10-22,2025-11-21,41.0685,36.9616,23,止损,-10.0,-10.15,3.687,-10.092,fixed_sl10_tp25_h40,600962,15.789,国投中鲁,果蔬加工
2025-10-21,2025-10-22,2025-12-16,28.9751,26.5265,40,到期,-8.451,-8.601,4.401,-8.803,fixed_sl10_tp25_h40,000597,18.965,东北制药,化学制剂
2025-10-21,2025-10-22,2025-11-12,63.4545,79.3181,16,止盈,25.0,24.85,27.523,-6.284,fixed_sl10_tp25_h40,603131,12.586,上海沪工,其他通用设备
2025-10-21,2025-10-22,2025-12-16,147.9213,141.1398,40,到期,-4.585,-4.735,9.42,-7.074,fixed_sl10_tp25_h40,002891,16.069,中宠股份,宠物食品
2025-10-21,2025-10-22,2025-12-16,170.0402,165.9428,40,到期,-2.41,-2.56,11.111,-2.544,fixed_sl10_tp25_h40,002038,19.31,双鹭药业,化学制剂
2025-10-21,2025-10-22,2025-12-16,27.6592,25.2819,40,到期,-8.595,-8.745,3.967,-9.091,fixed_sl10_tp25_h40,600812,18.443,华北制药,化学制剂
2025-10-21,2025-10-22,2025-12-16,3.6323,3.3852,40,到期,-6.803,-6.953,1.361,-7.823,fixed_sl10_tp25_h40,601860,10.264,紫金银行,农商行Ⅲ
2025-10-21,2025-10-22,2025-12-16,17.7948,18.3372,40,到期,3.048,2.898,12.862,-0.818,fixed_sl10_tp25_h40,601900,14.712,南方传媒,教育出版
2025-10-22,2025-10-23,2025-11-17,92.4159,115.5199,18,止盈,25.0,24.85,32.692,-1.667,fixed_sl10_tp25_h40,000547,20.104,航天发展,军工电子Ⅲ
2025-10-22,2025-10-23,2025-12-05,5.2311,4.708,32,止损,-10.0,-10.15,1.202,-10.096,fixed_sl10_tp25_h40,600928,12.161,西安银行,城商行Ⅲ
2025-10-22,2025-10-23,2025-12-17,26.3262,23.6936,40,止损,-10.0,-10.15,2.731,-10.015,fixed_sl10_tp25_h40,603060,16.277,国检集团,检测服务
2025-10-22,2025-10-23,2025-12-17,24.7617,24.0707,40,到期,-2.791,-2.941,9.767,-3.953,fixed_sl10_tp25_h40,600361,14.298,创新新材,铝
2025-10-22,2025-10-23,2025-12-17,49.18,53.6208,40,到期,9.03,8.88,13.208,-1.078,fixed_sl10_tp25_h40,600195,10.962,中牧股份,动物保健Ⅲ
2025-10-22,2025-10-23,2025-12-11,29.8015,26.8214,36,止损,-10.0,-10.15,1.895,-10.737,fixed_sl10_tp25_h40,002761,12.93,浙江建投,房屋建设Ⅲ
2025-10-22,2025-10-23,2025-12-17,6.3992,5.7592,40,止损,-10.0,-10.15,2.583,-11.255,fixed_sl10_tp25_h40,601002,15.805,晋亿实业,金属制品
2025-10-22,2025-10-23,2025-12-17,113.8089,110.1037,40,到期,-3.256,-3.406,5.038,-4.695,fixed_sl10_tp25_h40,000999,13.018,华润三九,中药Ⅲ
2025-10-22,2025-10-23,2025-12-17,2.9239,2.7394,40,到期,-6.311,-6.461,1.942,-7.282,fixed_sl10_tp25_h40,002936,10.596,郑州银行,城商行Ⅲ
2025-10-22,2025-10-23,2025-12-17,141.7353,146.8246,40,到期,3.591,3.441,14.901,-3.591,fixed_sl10_tp25_h40,600507,16.768,方大特钢,特钢Ⅲ
2025-10-23,2025-10-24,2025-12-18,28.8607,28.0133,40,到期,-2.936,-3.086,8.29,-5.009,fixed_sl10_tp25_h40,601199,18.321,江南水务,水务及水治理
2025-10-23,2025-10-24,2025-11-11,47.2336,42.5103,13,止损,-10.0,-10.15,3.705,-11.116,fixed_sl10_tp25_h40,605198,16.649,安德利,果蔬加工
2025-10-23,2025-10-24,2025-11-11,77.2895,96.6119,13,止盈,25.0,24.85,37.209,-1.661,fixed_sl10_tp25_h40,600693,19.173,东百集团,百货
2025-10-23,2025-10-24,2025-12-15,14.3109,12.8798,37,止损,-10.0,-10.15,7.706,-11.559,fixed_sl10_tp25_h40,000822,16.371,山东海化,纯碱
2025-10-23,2025-10-24,2025-12-18,61.7701,57.1604,40,到期,-7.463,-7.613,6.513,-9.905,fixed_sl10_tp25_h40,600746,16.33,江苏索普,煤化工
2025-10-23,2025-10-24,2025-12-18,16.2989,15.9636,40,到期,-2.057,-2.207,8.386,-5.38,fixed_sl10_tp25_h40,002570,23.383,贝因美,乳品
2025-10-23,2025-10-24,2025-12-18,143.8692,134.1785,40,到期,-6.736,-6.886,5.699,-8.083,fixed_sl10_tp25_h40,600771,20.626,广誉远,中药Ⅲ
2025-10-23,2025-10-24,2025-12-18,8.485,9.7942,40,到期,15.43,15.28,18.282,-2.651,fixed_sl10_tp25_h40,601187,11.793,厦门银行,城商行Ⅲ
2025-10-24,2025-10-27,2025-11-26,37.0856,33.377,23,止损,-10.0,-10.15,0.714,-10.5,fixed_sl10_tp25_h40,603303,17.662,得邦照明,照明设备Ⅲ
2025-10-24,2025-10-27,2025-12-19,39.6724,39.7423,40,到期,0.176,0.026,4.938,-8.642,fixed_sl10_tp25_h40,002382,21.761,蓝帆医疗,医疗耗材
2025-10-24,2025-10-27,2025-11-24,55.7716,50.1944,21,止损,-10.0,-10.15,8.411,-10.125,fixed_sl10_tp25_h40,000525,18.366,红太阳,农药
2025-10-24,2025-10-27,2025-12-04,2.543,2.2887,29,止损,-10.0,-10.15,6.599,-10.152,fixed_sl10_tp25_h40,601588,16.178,北辰实业,住宅开发
2025-10-24,2025-10-27,2025-12-03,11.3524,14.1905,28,止盈,25.0,24.85,36.213,-8.638,fixed_sl10_tp25_h40,600981,13.91,苏豪汇鸿,贸易Ⅲ
2025-10-24,2025-10-27,2025-11-21,17.5462,15.7916,20,止损,-10.0,-10.15,6.611,-10.795,fixed_sl10_tp25_h40,600775,22.638,南京熊猫,通信终端及配件
2025-10-24,2025-10-27,2025-11-28,14.4377,12.994,25,止损,-10.0,-10.15,2.699,-10.085,fixed_sl10_tp25_h40,002427,19.824,尤夫股份,涤纶
2025-10-24,2025-10-27,2025-11-10,3.6764,4.5955,11,止盈,25.0,24.85,28.529,-7.647,fixed_sl10_tp25_h40,600939,17.661,重庆建工,房屋建设Ⅲ
2025-10-27,2025-10-28,2025-12-11,24.2886,21.8597,33,止损,-10.0,-10.15,5.031,-11.164,fixed_sl10_tp25_h40,002274,14.529,华昌化工,煤化工
2025-10-27,2025-10-28,2025-12-11,14.9758,13.4783,33,止损,-10.0,-10.15,3.957,-10.432,fixed_sl10_tp25_h40,000717,16.816,中南股份,长材
2025-10-27,2025-10-28,2025-12-22,21.6733,22.8194,40,到期,5.288,5.138,17.989,-4.249,fixed_sl10_tp25_h40,605179,18.363,一鸣食品,乳品
2025-10-27,2025-10-28,2025-11-12,68.836,61.9524,12,止损,-10.0,-10.15,10.709,-10.781,fixed_sl10_tp25_h40,000524,23.933,岭南控股,旅游综合
2025-10-27,2025-10-28,2025-12-22,10.9541,12.2295,40,到期,11.643,11.493,15.783,-1.811,fixed_sl10_tp25_h40,601019,21.407,山东出版,教育出版
2025-10-27,2025-10-28,2025-12-22,60.8511,61.3958,40,到期,0.895,0.745,1.79,-7.801,fixed_sl10_tp25_h40,603018,14.576,华设集团,工程咨询服务Ⅲ
2025-10-27,2025-10-28,2025-11-21,12.5804,11.3223,19,止损,-10.0,-10.15,4.044,-11.029,fixed_sl10_tp25_h40,603333,16.984,福华尚纬,线缆部件及其他
2025-10-27,2025-10-28,2025-12-22,95.9374,93.0059,40,到期,-3.056,-3.206,5.0,-6.389,fixed_sl10_tp25_h40,600216,17.0,浙江医药,原料药
2025-10-28,2025-10-29,2025-12-12,84.5704,76.1134,33,止损,-10.0,-10.15,4.707,-10.305,fixed_sl10_tp25_h40,002161,20.308,远 望 谷,其他电子Ⅲ
2025-10-28,2025-10-29,2025-11-12,8171.9748,10214.9685,11,止盈,25.0,24.85,29.607,-2.417,fixed_sl10_tp25_h40,600654,17.408,中安科,垂直应用软件
2025-10-28,2025-10-29,2025-12-17,87.6099,78.8489,36,止损,-10.0,-10.15,5.572,-11.144,fixed_sl10_tp25_h40,600825,15.137,新华传媒,大众出版
2025-10-29,2025-10-30,2025-11-25,58.3484,72.9354,19,止盈,25.0,24.85,26.113,-1.679,fixed_sl10_tp25_h40,603636,21.649,南威软件,IT服务Ⅲ
2025-10-29,2025-10-30,2025-12-08,7.5239,9.4049,28,止盈,25.0,24.85,26.886,-2.881,fixed_sl10_tp25_h40,001313,13.549,粤海饲料,水产饲料
2025-10-29,2025-10-30,2025-12-17,54.2177,48.796,35,止损,-10.0,-10.15,2.261,-11.478,fixed_sl10_tp25_h40,600643,15.551,爱建集团,金融控股
2025-10-29,2025-10-30,2025-11-21,18.9163,17.0247,17,止损,-10.0,-10.15,6.978,-15.176,fixed_sl10_tp25_h40,603098,15.475,森特股份,钢结构
2025-10-29,2025-10-30,2025-12-24,64.53,62.2162,40,到期,-3.586,-3.736,8.267,-8.367,fixed_sl10_tp25_h40,002254,15.437,泰和新材,其他化学纤维
2025-10-30,2025-10-31,2025-12-25,26.0769,27.0818,40,到期,3.854,3.704,6.797,-4.117,fixed_sl10_tp25_h40,002454,16.316,松芝股份,汽车电子电气系统
2025-10-30,2025-10-31,2025-12-25,39.5949,37.006,40,到期,-6.538,-6.688,3.269,-9.615,fixed_sl10_tp25_h40,600495,21.236,晋西车轴,轨交设备Ⅲ
2025-10-30,2025-10-31,2025-12-15,14.6516,13.1864,32,止损,-10.0,-10.15,4.385,-10.113,fixed_sl10_tp25_h40,605577,13.635,龙版传媒,教育出版
2025-10-30,2025-10-31,2025-12-25,77.2509,91.1869,40,到期,18.04,17.89,20.729,-0.087,fixed_sl10_tp25_h40,002117,22.02,东港股份,印刷
2025-10-31,2025-11-03,2025-12-26,43.5752,49.8615,40,到期,14.426,14.276,15.738,-8.525,fixed_sl10_tp25_h40,600058,19.54,五矿发展,贸易Ⅲ
2025-10-31,2025-11-03,2025-12-16,49.7331,44.7598,32,止损,-10.0,-10.15,2.802,-10.821,fixed_sl10_tp25_h40,603229,21.516,奥翔药业,原料药
2025-10-31,2025-11-03,2025-11-24,38.1788,34.3609,16,止损,-10.0,-10.15,13.084,-15.665,fixed_sl10_tp25_h40,603032,18.122,德新科技,锂电专用设备
2025-10-31,2025-11-03,2025-12-12,29.5781,26.6203,30,止损,-10.0,-10.15,3.867,-10.156,fixed_sl10_tp25_h40,603615,18.285,茶花股份,其他家居用品
2025-10-31,2025-11-03,2025-11-21,40.8791,36.7912,15,止损,-10.0,-10.15,0.413,-10.403,fixed_sl10_tp25_h40,002997,13.255,瑞鹄模具,其他汽车零部件
2025-10-31,2025-11-03,2025-12-05,18.3726,16.5353,25,止损,-10.0,-10.15,7.991,-10.274,fixed_sl10_tp25_h40,000813,12.68,德展健康,化学制剂
2025-10-31,2025-11-03,2025-12-26,67.8962,65.6496,40,到期,-3.309,-3.459,7.721,-6.25,fixed_sl10_tp25_h40,000839,17.745,国安股份,通信应用增值服务
2025-10-31,2025-11-03,2025-11-21,238.631,214.7679,15,止损,-10.0,-10.15,0.382,-14.013,fixed_sl10_tp25_h40,002195,18.842,岩山科技,IT服务Ⅲ
2025-10-31,2025-11-03,2025-11-27,38.2583,34.4325,19,止损,-10.0,-10.15,5.556,-10.069,fixed_sl10_tp25_h40,603535,18.574,嘉诚国际,跨境物流
2025-10-31,2025-11-03,2025-12-26,55.2501,55.3911,40,到期,0.255,0.105,5.442,-9.694,fixed_sl10_tp25_h40,002579,23.855,中京电子,印制电路板
2025-10-31,2025-11-03,2025-12-26,17.5732,17.4823,40,到期,-0.517,-0.667,6.379,-7.069,fixed_sl10_tp25_h40,002075,23.644,沙钢股份,特钢Ⅲ
2025-10-31,2025-11-03,2025-12-26,20.5659,21.0675,40,到期,2.439,2.289,12.195,-7.642,fixed_sl10_tp25_h40,600860,19.65,京城股份,金属制品
2025-11-03,2025-11-04,2025-11-10,144.086,129.6774,5,止损,-10.0,-10.15,0.519,-10.0,fixed_sl10_tp25_h40,603296,13.571,华勤技术,消费电子零部件及组装
2025-11-03,2025-11-04,2025-11-21,39.6619,35.6957,14,止损,-10.0,-10.15,0.303,-11.811,fixed_sl10_tp25_h40,002730,18.613,电光科技,能源及重型设备
2025-11-03,2025-11-04,2025-12-29,24.0092,24.1788,40,到期,0.707,0.557,3.357,-7.067,fixed_sl10_tp25_h40,000030,14.399,富奥股份,底盘与发动机系统
2025-11-03,2025-11-04,2025-12-22,27.8666,34.8332,35,止盈,25.0,24.85,29.205,-2.273,fixed_sl10_tp25_h40,603528,19.179,多伦科技,垂直应用软件
2025-11-03,2025-11-04,2025-11-20,60.9979,54.8981,13,止损,-10.0,-10.15,6.861,-12.19,fixed_sl10_tp25_h40,000678,23.461,襄阳轴承,底盘与发动机系统
2025-11-03,2025-11-04,2025-12-29,390.8735,413.2452,40,到期,5.724,5.574,22.837,-1.445,fixed_sl10_tp25_h40,603338,11.28,浙江鼎力,工程机械整机
2025-11-03,2025-11-04,2025-12-02,39.5014,49.3767,21,止盈,25.0,24.85,28.986,-0.845,fixed_sl10_tp25_h40,600151,12.136,航天机电,底盘与发动机系统
2025-11-03,2025-11-04,2025-12-29,65.4666,64.1419,40,到期,-2.023,-2.173,3.834,-3.621,fixed_sl10_tp25_h40,603899,17.79,晨光股份,文化用品
2025-11-03,2025-11-04,2025-11-27,39.9529,35.9576,18,止损,-10.0,-10.15,1.394,-10.857,fixed_sl10_tp25_h40,002819,14.12,东方中科,机械设备
2025-11-03,2025-11-04,2025-12-29,96.2885,113.8364,40,到期,18.224,18.074,22.336,-5.607,fixed_sl10_tp25_h40,600331,13.036,宏达股份,磷肥及磷化工
2025-11-03,2025-11-04,2025-12-16,169.9389,212.4237,31,止盈,25.0,24.85,26.335,-1.305,fixed_sl10_tp25_h40,600271,17.506,航天信息,IT服务Ⅲ
2025-11-03,2025-11-04,2025-12-29,12.6966,12.3043,40,到期,-3.09,-3.24,3.691,-9.013,fixed_sl10_tp25_h40,605018,17.965,长华集团,其他汽车零部件
2025-11-04,2025-11-05,2025-12-15,16.365,14.7285,29,止损,-10.0,-10.15,9.945,-10.221,fixed_sl10_tp25_h40,002263,23.293,大东南,膜材料
2025-11-04,2025-11-05,2025-12-30,171.7367,155.7996,40,到期,-9.28,-9.43,2.56,-9.6,fixed_sl10_tp25_h40,000650,15.798,仁和药业,中药Ⅲ
2025-11-04,2025-11-05,2025-12-17,44.6754,40.2078,31,止损,-10.0,-10.15,8.347,-10.234,fixed_sl10_tp25_h40,603883,16.185,老百姓,线下药店
2025-11-04,2025-11-05,2025-11-21,55.5861,50.0275,13,止损,-10.0,-10.15,11.45,-10.534,fixed_sl10_tp25_h40,600106,22.011,重庆路桥,高速公路
2025-11-04,2025-11-05,2025-12-30,47.3838,46.092,40,到期,-2.726,-2.876,0.491,-9.651,fixed_sl10_tp25_h40,000948,17.241,南天信息,垂直应用软件
2025-11-04,2025-11-05,2025-12-05,67.0761,60.3685,23,止损,-10.0,-10.15,4.274,-10.012,fixed_sl10_tp25_h40,600733,16.677,北汽蓝谷,电动乘用车
2025-11-04,2025-11-05,2025-11-24,101.8995,91.7096,14,止损,-10.0,-10.15,2.853,-10.408,fixed_sl10_tp25_h40,603203,13.465,快克智能,工控设备
2025-11-04,2025-11-05,2025-11-21,36.9754,33.2778,13,止损,-10.0,-10.15,1.629,-10.95,fixed_sl10_tp25_h40,002530,19.928,金财互联,其他通用设备
2025-11-05,2025-11-06,2025-12-31,34.3534,34.4142,40,到期,0.177,0.027,4.336,-3.451,fixed_sl10_tp25_h40,002739,16.714,儒意电影,院线
2025-11-05,2025-11-06,2025-11-24,26.8009,24.1208,13,止损,-10.0,-10.15,9.809,-12.08,fixed_sl10_tp25_h40,002840,15.47,华统股份,肉制品
2025-11-05,2025-11-06,2025-12-31,210.1337,197.9472,40,到期,-5.799,-5.949,3.448,-7.994,fixed_sl10_tp25_h40,000541,16.247,佛山照明,照明设备Ⅲ
2025-11-05,2025-11-06,2025-12-15,41.6382,37.4744,28,止损,-10.0,-10.15,7.341,-10.011,fixed_sl10_tp25_h40,002642,24.386,荣联科技,IT服务Ⅲ
2025-11-05,2025-11-06,2025-12-16,29.0045,26.1041,29,止损,-10.0,-10.15,2.218,-11.29,fixed_sl10_tp25_h40,600979,19.672,广安爱众,电能综合服务
2025-11-05,2025-11-06,2025-12-31,83.6697,86.9618,40,到期,3.935,3.785,22.047,-2.677,fixed_sl10_tp25_h40,000888,20.934,峨眉山Ａ,自然景区
2025-11-05,2025-11-06,2025-12-17,44.6767,40.209,30,止损,-10.0,-10.15,8.495,-10.747,fixed_sl10_tp25_h40,603466,18.534,风语筑,其他数字媒体
2025-11-05,2025-11-06,2025-12-31,139.4793,138.4753,40,到期,-0.72,-0.87,7.309,-5.205,fixed_sl10_tp25_h40,600694,17.192,大商股份,多业态零售
2025-11-05,2025-11-06,2025-12-03,851.4726,766.3253,20,止损,-10.0,-10.15,0.527,-12.574,fixed_sl10_tp25_h40,600588,17.923,用友网络,横向通用软件
2025-11-05,2025-11-06,2025-12-09,65.8096,82.262,24,止盈,25.0,24.85,27.114,-9.693,fixed_sl10_tp25_h40,603667,20.645,五洲新春,金属制品
2025-11-06,2025-11-07,2026-01-05,32.5787,32.6009,40,到期,0.068,-0.082,6.825,-7.301,fixed_sl10_tp25_h40,603882,17.722,金域医学,诊断服务
2025-11-06,2025-11-07,2025-11-18,55.1243,49.6119,8,止损,-10.0,-10.15,2.154,-10.0,fixed_sl10_tp25_h40,600480,18.138,凌云股份,其他汽车零部件
2025-11-06,2025-11-07,2026-01-05,14.8224,17.3079,40,到期,16.769,16.619,23.501,-1.346,fixed_sl10_tp25_h40,600198,19.371,大唐电信,通信终端及配件
2025-11-06,2025-11-07,2025-12-16,97.6225,87.8602,28,止损,-10.0,-10.15,2.39,-11.554,fixed_sl10_tp25_h40,000503,17.255,国新健康,垂直应用软件
2025-11-06,2025-11-07,2025-11-24,253.5371,228.1834,12,止损,-10.0,-10.15,1.855,-10.0,fixed_sl10_tp25_h40,002456,19.959,欧菲光,光学元件
2025-11-06,2025-11-07,2026-01-05,177.8988,176.5027,40,到期,-0.785,-0.935,16.835,-7.025,fixed_sl10_tp25_h40,002653,17.519,海思科,化学制剂
2025-11-06,2025-11-07,2026-01-05,15.539,14.9012,40,到期,-4.104,-4.254,8.955,-5.97,fixed_sl10_tp25_h40,000727,17.404,冠捷科技,面板
2025-11-06,2025-11-07,2026-01-05,52.6379,52.8694,40,到期,0.44,0.29,2.99,-2.551,fixed_sl10_tp25_h40,600054,18.275,黄山旅游,自然景区
2025-11-06,2025-11-07,2025-11-13,25.5106,31.8883,5,止盈,25.0,24.85,25.954,-0.382,fixed_sl10_tp25_h40,002506,13.178,协鑫集成,光伏电池组件
2025-11-06,2025-11-07,2026-01-05,13.3861,14.5678,40,到期,8.829,8.679,14.261,-7.81,fixed_sl10_tp25_h40,600707,16.897,彩虹股份,面板
2025-11-06,2025-11-07,2026-01-05,21.6487,22.3601,40,到期,3.286,3.136,9.639,-8.543,fixed_sl10_tp25_h40,002745,12.217,木林森,LED
2025-11-06,2025-11-07,2026-01-05,13.5498,14.0317,40,到期,3.557,3.407,11.081,-9.713,fixed_sl10_tp25_h40,603002,21.773,宏昌电子,电子化学品Ⅲ
2025-11-06,2025-11-07,2026-01-05,18.8105,18.8105,40,到期,0.0,-0.15,13.027,-5.364,fixed_sl10_tp25_h40,002445,17.042,中南文化,金属制品
2025-11-06,2025-11-07,2026-01-05,519.2341,560.3034,40,到期,7.91,7.76,19.209,-1.211,fixed_sl10_tp25_h40,600645,22.753,中源协和,其他生物制品
2025-11-06,2025-11-07,2026-01-05,25.8892,27.4537,40,到期,6.043,5.893,9.793,-4.014,fixed_sl10_tp25_h40,603733,19.623,仙鹤股份,特种纸
2025-11-06,2025-11-07,2025-12-04,33.7127,30.3415,20,止损,-10.0,-10.15,8.791,-10.256,fixed_sl10_tp25_h40,000564,14.986,供销大集,百货
2025-11-06,2025-11-07,2026-01-05,13.9706,14.52,40,到期,3.933,3.783,6.742,-1.685,fixed_sl10_tp25_h40,603055,17.018,台华新材,其他纺织
2025-11-06,2025-11-07,2025-12-24,81.5861,101.9826,34,止盈,25.0,24.85,30.159,-8.624,fixed_sl10_tp25_h40,603031,18.146,安孚科技,蓄电池及其他电池
2025-11-06,2025-11-07,2025-12-04,197.7074,177.9366,20,止损,-10.0,-10.15,1.479,-10.355,fixed_sl10_tp25_h40,600571,23.668,信雅达,IT服务Ⅲ
2025-11-06,2025-11-07,2026-01-05,43.3735,46.7977,40,到期,7.895,7.745,22.632,-0.526,fixed_sl10_tp25_h40,600409,14.902,三友化工,纯碱
2025-11-06,2025-11-07,2025-12-11,29.9091,26.9182,25,止损,-10.0,-10.15,0.612,-11.009,fixed_sl10_tp25_h40,002239,13.508,奥特佳,汽车电子电气系统
2025-11-07,2025-11-10,2025-11-24,75.1177,67.6059,11,止损,-10.0,-10.15,3.972,-11.111,fixed_sl10_tp25_h40,603239,16.857,浙江仙通,其他汽车零部件
2025-11-07,2025-11-10,2025-11-24,33.2213,29.8992,11,止损,-10.0,-10.15,3.093,-10.062,fixed_sl10_tp25_h40,603220,14.183,中贝通信,通信工程及服务
2025-11-07,2025-11-10,2025-12-04,96.7407,87.0666,19,止损,-10.0,-10.15,0.936,-10.861,fixed_sl10_tp25_h40,601216,15.973,君正集团,氯碱
2025-11-07,2025-11-10,2026-01-06,76.96,82.2872,40,到期,6.922,6.772,19.504,-0.087,fixed_sl10_tp25_h40,600754,14.585,锦江酒店,酒店
2025-11-07,2025-11-10,2025-12-05,79.5302,71.5772,20,止损,-10.0,-10.15,4.971,-10.516,fixed_sl10_tp25_h40,002183,17.588,怡 亚 通,贸易Ⅲ
2025-11-07,2025-11-10,2026-01-06,119.5534,112.5692,40,到期,-5.842,-5.992,4.296,-9.107,fixed_sl10_tp25_h40,001914,16.585,招商积余,物业管理
2025-11-07,2025-11-10,2025-12-02,25.6418,32.0522,17,止盈,25.0,24.85,29.443,-3.961,fixed_sl10_tp25_h40,603327,18.023,福蓉科技,消费电子零部件及组装
2025-11-10,2025-11-11,2025-11-21,69.6959,62.7263,9,止损,-10.0,-10.15,2.048,-11.809,fixed_sl10_tp25_h40,002182,16.993,宝武镁业,其他小金属
2025-11-10,2025-11-11,2026-01-07,107.5443,103.6838,40,到期,-3.59,-3.74,15.385,-6.154,fixed_sl10_tp25_h40,600881,21.841,亚泰集团,综合Ⅲ
2025-11-10,2025-11-11,2025-12-12,75.7488,68.1739,24,止损,-10.0,-10.15,15.295,-10.508,fixed_sl10_tp25_h40,600367,14.43,红星发展,无机盐
2025-11-10,2025-11-11,2025-12-17,32.638,40.7975,27,止盈,25.0,24.85,25.202,-7.794,fixed_sl10_tp25_h40,603992,15.088,松霖科技,卫浴制品
2025-11-10,2025-11-11,2025-12-05,35.1751,31.6576,19,止损,-10.0,-10.15,1.105,-11.316,fixed_sl10_tp25_h40,603826,14.605,坤彩科技,非金属材料Ⅲ
2025-11-10,2025-11-11,2025-12-15,23.4512,21.1061,25,止损,-10.0,-10.15,2.062,-10.309,fixed_sl10_tp25_h40,002526,15.657,山东矿机,能源及重型设备
2025-11-10,2025-11-11,2025-11-24,103.6264,93.2638,10,止损,-10.0,-10.15,13.951,-12.061,fixed_sl10_tp25_h40,001298,21.877,好上好,其他电子Ⅲ
2025-11-10,2025-11-11,2025-11-25,13.8952,12.5057,11,止损,-10.0,-10.15,0.676,-12.342,fixed_sl10_tp25_h40,601777,14.505,千里科技,摩托车
2025-11-10,2025-11-11,2026-01-07,30.3033,29.3167,40,到期,-3.256,-3.406,0.31,-9.457,fixed_sl10_tp25_h40,002283,15.201,天润工业,底盘与发动机系统
2025-11-10,2025-11-11,2025-11-17,70.6616,63.5954,5,止损,-10.0,-10.15,1.402,-10.841,fixed_sl10_tp25_h40,603920,21.399,世运电路,印制电路板
2025-11-11,2025-11-12,2025-12-12,29.5123,26.561,23,止损,-10.0,-10.15,0.677,-10.829,fixed_sl10_tp25_h40,600186,15.465,莲花控股,调味发酵品Ⅲ
2025-11-11,2025-11-12,2026-01-08,197.2948,214.4393,40,到期,8.69,8.54,22.181,-9.665,fixed_sl10_tp25_h40,603040,18.782,新坐标,底盘与发动机系统
2025-11-11,2025-11-12,2025-11-24,464.7982,418.3184,9,止损,-10.0,-10.15,6.567,-12.239,fixed_sl10_tp25_h40,600884,21.008,杉杉股份,电池化学品
2025-11-11,2025-11-12,2025-11-21,15.8002,14.2202,8,止损,-10.0,-10.15,5.217,-12.522,fixed_sl10_tp25_h40,601086,19.651,国芳集团,百货
2025-11-11,2025-11-12,2025-12-11,53.7002,48.3302,22,止损,-10.0,-10.15,5.537,-10.188,fixed_sl10_tp25_h40,600126,21.736,杭钢股份,板材
2025-11-12,2025-11-13,2025-12-26,60.7326,75.9158,32,止盈,25.0,24.85,26.646,-8.15,fixed_sl10_tp25_h40,002429,15.366,兆驰股份,彩电
2025-11-12,2025-11-13,2025-11-18,14.367,12.9303,4,止损,-10.0,-10.15,4.966,-10.274,fixed_sl10_tp25_h40,601218,14.175,吉鑫科技,风电零部件
2025-11-12,2025-11-13,2026-01-09,88.3165,87.9516,40,到期,-0.413,-0.563,3.444,-7.3,fixed_sl10_tp25_h40,002707,21.229,众信旅游,旅游综合
2025-11-12,2025-11-13,2025-11-21,87.7725,78.9953,7,止损,-10.0,-10.15,0.119,-12.545,fixed_sl10_tp25_h40,000670,20.391,盈方微,其他电子Ⅲ
2025-11-12,2025-11-13,2025-11-21,120.2462,108.2216,7,止损,-10.0,-10.15,1.047,-10.471,fixed_sl10_tp25_h40,600770,14.759,综艺股份,综合Ⅲ
2025-11-12,2025-11-13,2026-01-09,243.7212,269.2094,40,到期,10.458,10.308,12.5,-5.941,fixed_sl10_tp25_h40,000801,17.884,四川九洲,其他黑色家电
2025-11-13,2025-11-14,2026-01-12,49.7666,46.5559,40,到期,-6.452,-6.602,0.672,-9.946,fixed_sl10_tp25_h40,002120,21.596,韵达股份,快递
2025-11-13,2025-11-14,2025-12-05,304.9225,274.4303,16,止损,-10.0,-10.15,3.784,-10.27,fixed_sl10_tp25_h40,600606,14.949,绿地控股,住宅开发
2025-11-13,2025-11-14,2025-12-04,28.6564,25.7907,15,止损,-10.0,-10.15,1.425,-10.214,fixed_sl10_tp25_h40,000420,15.591,吉林化纤,粘胶
2025-11-13,2025-11-14,2025-11-21,25.928,23.3352,6,止损,-10.0,-10.15,3.339,-15.641,fixed_sl10_tp25_h40,002145,10.768,钛能化学,钛白粉
2025-11-13,2025-11-14,2026-01-12,15.6839,15.7899,40,到期,0.676,0.526,12.162,-3.716,fixed_sl10_tp25_h40,000560,15.738,我爱我家,房产租赁经纪
2025-11-13,2025-11-14,2026-01-12,30.2042,34.8645,40,到期,15.429,15.279,19.068,-9.316,fixed_sl10_tp25_h40,002510,15.528,天汽模,其他汽车零部件
2025-11-14,2025-11-17,2025-12-15,57.4282,51.6854,21,止损,-10.0,-10.15,1.282,-10.106,fixed_sl10_tp25_h40,002101,14.812,广东鸿图,其他汽车零部件
2025-11-14,2025-11-17,2025-12-15,130.3647,117.3282,21,止损,-10.0,-10.15,0.787,-10.079,fixed_sl10_tp25_h40,600081,18.557,东风科技,车身附件及饰件
