signal_date,entry_date,exit_date,entry,exit,hold_days,exit_reason,raw_ret%,net_ret%,mfe%,mae%,armed,code,soft,hard,name,industry
2026-01-13,2026-01-14,2026-01-15,66.5602,64.5634,2,止损,-3.0,-3.15,1.843,-3.237,False,600184,0.801,1.0,光电股份,地面兵装Ⅲ
2026-01-13,2026-01-14,2026-01-14,92.6248,89.8461,1,止损,-3.0,-3.15,0.0,-5.496,False,605289,0.786,1.0,罗曼股份,其他专业工程
2026-01-13,2026-01-14,2026-01-16,43.1996,41.9037,3,止损,-3.0,-3.15,6.913,-4.167,False,002197,0.796,1.0,证通电子,其他计算机设备
2026-01-13,2026-01-14,2026-01-15,35.3333,34.2733,2,止损,-3.0,-3.15,2.933,-5.279,False,002210,0.781,1.0,飞马国际,固废治理
2026-01-13,2026-01-14,2026-01-23,43.3932,46.3749,8,到期,6.871,6.721,9.101,-1.864,False,600262,0.801,1.0,北方股份,能源及重型设备
2026-01-13,2026-01-14,2026-01-14,52.4088,50.8365,1,止损,-3.0,-3.15,1.121,-3.31,False,603610,0.891,1.0,麒盛科技,成品家居
2026-01-13,2026-01-14,2026-01-14,27.2296,26.4127,1,止损,-3.0,-3.15,1.225,-3.292,False,002765,0.801,1.0,蓝黛科技,底盘与发动机系统
2026-01-13,2026-01-14,2026-01-23,23.4041,25.4425,8,到期,8.709,8.559,12.681,-0.406,False,002957,0.792,1.0,科瑞技术,工控设备
2026-01-13,2026-01-14,2026-01-19,103.2765,100.1782,4,止损,-3.0,-3.15,5.861,-5.632,False,002396,0.794,1.0,星网锐捷,通信网络设备及器件
2026-01-13,2026-01-14,2026-01-15,24.5179,23.7824,2,止损,-3.0,-3.15,0.0,-3.442,False,600960,0.799,1.0,渤海汽车,底盘与发动机系统
2026-01-14,2026-01-15,2026-01-26,233.8478,236.7446,8,到期,1.239,1.089,11.419,-0.495,False,002472,0.808,1.0,双环传动,底盘与发动机系统
2026-01-14,2026-01-15,2026-01-26,80.7548,79.0965,8,到期,-2.054,-2.204,6.071,-2.946,False,603596,0.81,1.0,伯特利,底盘与发动机系统
2026-01-14,2026-01-15,2026-01-26,95.0694,96.6462,8,到期,1.659,1.509,8.571,-2.049,False,603728,0.81,1.0,鸣志电器,电机Ⅲ
2026-01-14,2026-01-15,2026-01-21,79.6386,91.5844,5,止盈,15.0,14.85,21.793,-0.306,False,001389,0.774,1.0,广合科技,印制电路板
2026-01-14,2026-01-15,2026-01-26,124.0881,142.7013,8,止盈,15.0,14.85,16.9,-0.042,False,603009,0.81,1.0,北特科技,底盘与发动机系统
2026-01-14,2026-01-15,2026-01-26,146.5482,150.3721,8,到期,2.609,2.459,11.284,-0.407,False,002484,0.784,1.0,江海股份,被动元件
2026-01-14,2026-01-15,2026-01-20,40.922,39.6944,4,止损,-3.0,-3.15,3.183,-4.387,False,002937,0.802,1.0,兴瑞科技,汽车电子电气系统
2026-01-14,2026-01-15,2026-01-21,143.2423,138.9451,5,止损,-3.0,-3.15,1.728,-5.257,False,002920,0.8,1.0,德赛西威,汽车电子电气系统
2026-01-14,2026-01-15,2026-01-26,31.3073,31.9919,8,到期,2.187,2.037,4.542,-1.85,False,603085,0.784,1.0,天成自控,车身附件及饰件
2026-01-14,2026-01-15,2026-01-20,33.7504,38.8129,4,止盈,15.0,14.85,21.894,-0.403,False,600230,0.781,1.0,沧州大化,聚氨酯
2026-01-14,2026-01-15,2026-01-26,30.25,31.6161,8,到期,4.516,4.366,11.548,-0.839,False,603876,0.802,1.0,鼎胜新材,铝
2026-01-14,2026-01-15,2026-01-19,251.0236,288.6771,3,止盈,15.0,14.85,16.879,-2.746,False,002048,0.808,1.0,宁波华翔,车身附件及饰件
2026-01-14,2026-01-15,2026-01-26,417.1496,404.6351,8,止损,-3.0,-3.15,6.751,-3.169,False,600580,0.814,1.0,卧龙电驱,电机Ⅲ
2026-01-14,2026-01-15,2026-01-16,26.5192,25.7236,2,止损,-3.0,-3.15,4.674,-4.007,False,002419,0.794,1.0,天虹股份,百货
2026-01-14,2026-01-15,2026-01-26,170.5078,172.5521,8,到期,1.199,1.049,8.496,-0.385,False,603662,0.781,1.0,柯力传感,机械设备
2026-01-14,2026-01-15,2026-01-22,55.2601,63.5492,6,止盈,15.0,14.85,15.111,-1.778,False,603389,0.814,1.0,亚振家居,成品家居
2026-01-15,2026-01-16,2026-01-20,38.0143,36.8739,3,止损,-3.0,-3.15,3.878,-9.003,False,002476,0.9,1.0,新叶股份,其他石化
2026-01-15,2026-01-16,2026-01-16,124.7893,121.0456,1,止损,-3.0,-3.15,1.36,-4.994,False,603268,0.79,1.0,松发股份,航海装备Ⅲ
2026-01-15,2026-01-16,2026-01-16,15.9384,15.4602,1,止损,-3.0,-3.15,1.881,-3.448,False,000950,0.788,1.0,重药控股,医药流通
2026-01-15,2026-01-16,2026-01-16,31.4098,30.4675,1,止损,-3.0,-3.15,0.0,-3.975,False,600186,0.801,1.0,莲花控股,调味发酵品Ⅲ
2026-01-15,2026-01-16,2026-01-23,11.8773,13.6589,6,止盈,15.0,14.85,17.647,-1.681,False,002225,0.801,0.87,濮耐股份,耐火材料
2026-01-15,2026-01-16,2026-01-20,152.996,148.4061,3,止损,-3.0,-3.15,6.275,-3.015,False,600246,0.81,1.0,万通发展,住宅开发
2026-01-15,2026-01-16,2026-01-19,55.8645,54.1886,2,止损,-3.0,-3.15,5.191,-3.005,False,002256,0.799,1.0,兆新股份,光伏发电
2026-01-15,2026-01-16,2026-01-23,27.4467,31.5637,6,止盈,15.0,14.85,17.857,-1.0,False,002585,0.795,1.0,双星新材,膜材料
2026-01-15,2026-01-16,2026-01-21,230.7588,265.3727,4,止盈,15.0,14.85,15.233,-1.549,False,002851,0.794,1.0,麦格米特,其他电源设备Ⅲ
2026-01-15,2026-01-16,2026-01-20,76.4599,87.9289,3,止盈,15.0,14.85,19.087,-1.879,False,002985,0.81,1.0,北摩高科,航空装备Ⅲ
2026-01-16,2026-01-19,2026-01-21,147.5048,143.0796,3,止损,-3.0,-3.15,1.355,-3.387,False,002093,0.902,1.0,国脉科技,学历教育
2026-01-16,2026-01-19,2026-01-27,49.0101,47.5398,7,止损,-3.0,-3.15,0.83,-4.564,False,601606,0.891,0.87,长城军工,地面兵装Ⅲ
2026-01-16,2026-01-19,2026-01-20,115.9001,112.4231,2,止损,-3.0,-3.15,1.058,-4.183,False,002987,0.81,1.0,京北方,垂直应用软件
2026-01-16,2026-01-19,2026-01-28,48.0844,47.7834,8,到期,-0.626,-0.776,3.286,-1.565,False,600558,0.891,1.0,大西洋,金属制品
2026-01-16,2026-01-19,2026-01-28,145.956,152.9264,8,到期,4.776,4.626,9.841,-0.145,False,600638,0.8,1.0,新黄浦,住宅开发
2026-01-16,2026-01-19,2026-01-28,43.3234,45.5515,8,到期,5.143,4.993,7.619,-2.857,False,000825,0.807,1.0,太钢不锈,特钢Ⅲ
2026-01-16,2026-01-19,2026-01-26,129.1501,125.2756,6,止损,-3.0,-3.15,6.968,-5.806,False,603226,0.796,1.0,菲林格尔,瓷砖地板
2026-01-16,2026-01-19,2026-01-28,16.1242,18.0385,8,到期,11.872,11.722,12.968,-1.553,False,603399,0.72,1.0,永杉锂业,锂
2026-01-16,2026-01-19,2026-01-28,80.2567,85.631,8,到期,6.696,6.546,7.887,0.0,False,000983,0.797,1.0,山西焦煤,焦煤
2026-01-16,2026-01-19,2026-01-20,41.9485,40.69,2,止损,-3.0,-3.15,4.647,-4.991,False,600658,0.79,1.0,电子城,产业地产
2026-01-16,2026-01-19,2026-01-27,101.1047,98.0716,7,止损,-3.0,-3.15,3.553,-3.947,False,002190,0.891,0.87,成飞集成,其他汽车零部件
2026-01-16,2026-01-19,2026-01-21,33.2949,32.2961,3,止损,-3.0,-3.15,0.864,-3.109,False,600843,0.793,1.0,上工申贝,纺织服装设备
2026-01-19,2026-01-20,2026-01-20,41.9672,40.7082,1,止损,-3.0,-3.15,0.668,-3.721,False,002405,0.891,1.0,四维图新,垂直应用软件
2026-01-19,2026-01-20,2026-01-20,197.3211,191.4014,1,止损,-3.0,-3.15,1.836,-3.172,False,000630,0.8,1.0,铜陵有色,铜
2026-01-19,2026-01-20,2026-01-29,157.2685,160.1767,8,到期,1.849,1.699,8.697,-2.296,False,000628,0.795,1.0,高新发展,房屋建设Ⅲ
2026-01-19,2026-01-20,2026-01-29,46.988,46.6307,8,到期,-0.76,-0.91,7.757,-1.445,False,002416,0.797,0.87,爱施德,专业连锁Ⅲ
2026-01-19,2026-01-20,2026-01-20,134.5135,130.4781,1,止损,-3.0,-3.15,0.201,-3.467,False,600513,0.792,1.0,联环药业,化学制剂
2026-01-19,2026-01-20,2026-01-29,30.8051,31.1214,8,到期,1.027,0.877,12.156,-0.698,False,603013,0.797,1.0,亚普股份,底盘与发动机系统
2026-01-20,2026-01-21,2026-01-30,128.3316,124.4816,8,止损,-3.0,-3.15,11.313,-7.374,False,002176,0.89,1.0,江特电机,电机Ⅲ
2026-01-20,2026-01-21,2026-01-30,45.0883,43.7356,8,止损,-3.0,-3.15,6.689,-6.689,False,000881,1.0,1.0,中广核技,其他化学制品
2026-01-20,2026-01-21,2026-01-27,25.8845,25.108,5,止损,-3.0,-3.15,2.635,-4.893,False,002564,0.8,1.0,天沃科技,能源及重型设备
2026-01-20,2026-01-21,2026-01-27,47.8597,46.4239,5,止损,-3.0,-3.15,5.124,-4.959,False,603657,0.884,1.0,春光科技,家电零部件Ⅲ
2026-01-20,2026-01-21,2026-01-26,68.5503,66.4938,4,止损,-3.0,-3.15,1.553,-4.182,False,600733,0.808,1.0,北汽蓝谷,电动乘用车
2026-01-20,2026-01-21,2026-01-30,92.2605,94.3415,8,到期,2.256,2.106,13.459,-2.556,False,600732,0.775,1.0,爱旭股份,光伏电池组件
2026-01-20,2026-01-21,2026-01-30,37.0315,35.9206,8,止损,-3.0,-3.15,2.668,-4.64,False,002369,0.781,1.0,卓翼科技,消费电子零部件及组装
2026-01-20,2026-01-21,2026-01-29,47.3512,54.4539,7,止盈,15.0,14.85,18.213,-0.232,False,002129,0.8,1.0,TCL中环,硅料硅片
2026-01-20,2026-01-21,2026-01-28,120.4956,138.5699,6,止盈,15.0,14.85,15.385,-2.091,False,600331,0.794,1.0,宏达股份,磷肥及磷化工
2026-01-20,2026-01-21,2026-01-26,51.5397,49.9935,4,止损,-3.0,-3.15,5.368,-3.141,False,002698,0.89,1.0,博实股份,机器人
2026-01-20,2026-01-21,2026-01-26,54.8374,53.1923,4,止损,-3.0,-3.15,5.337,-5.911,False,601137,0.8,1.0,博威合金,其他金属新材料
2026-01-20,2026-01-21,2026-01-30,257.1412,249.427,8,止损,-3.0,-3.15,6.122,-6.122,False,600765,0.79,1.0,中航重机,航空装备Ⅲ
2026-01-21,2026-01-22,2026-01-26,23.2841,22.5856,3,止损,-3.0,-3.15,0.281,-3.693,False,603215,0.775,0.87,比依股份,厨房小家电
2026-01-21,2026-01-22,2026-01-26,129.1484,148.5206,3,止盈,15.0,14.85,15.78,-0.471,False,002150,0.775,1.0,正泰电源,逆变器
2026-01-21,2026-01-22,2026-01-28,104.1662,101.0412,5,止损,-3.0,-3.15,9.832,-3.74,False,002380,0.775,1.0,科远智慧,IT服务Ⅲ
2026-01-21,2026-01-22,2026-01-26,50.119,57.6369,3,止盈,15.0,14.85,16.946,0.0,False,603138,0.775,1.0,海量数据,IT服务Ⅲ
2026-01-21,2026-01-22,2026-01-27,10.2069,9.9007,4,止损,-3.0,-3.15,2.753,-3.147,False,001236,0.781,1.0,弘业期货,期货
2026-01-22,2026-01-23,2026-01-23,65.707,63.7358,1,止损,-3.0,-3.15,4.817,-3.389,False,603650,0.79,1.0,彤程新材,橡胶助剂
2026-01-22,2026-01-23,2026-01-30,169.7686,164.6755,6,止损,-3.0,-3.15,8.816,-8.797,False,002756,0.793,1.0,永兴材料,锂
2026-01-22,2026-01-23,2026-01-27,4.3668,4.2358,3,止损,-3.0,-3.15,6.089,-6.089,False,601778,0.8,1.0,晶科科技,光伏发电
2026-01-23,2026-01-26,2026-01-26,275.2714,267.0132,1,止损,-3.0,-3.15,1.999,-7.625,False,603039,0.81,1.0,泛微网络,横向通用软件
2026-01-26,2026-01-27,2026-01-27,26.8243,26.0196,1,止损,-3.0,-3.15,1.054,-3.477,False,603633,1.0,1.0,徕木股份,消费电子零部件及组装
2026-01-26,2026-01-27,2026-01-27,28.927,28.0592,1,止损,-3.0,-3.15,0.0,-7.175,False,603618,0.91,1.0,杭电股份,线缆部件及其他
2026-01-26,2026-01-27,2026-01-27,62.2943,60.4255,1,止损,-3.0,-3.15,1.414,-3.182,False,601877,0.816,1.0,正泰电器,配电设备
2026-01-26,2026-01-27,2026-01-29,43.0762,41.7839,3,止损,-3.0,-3.15,2.229,-4.459,False,603466,0.81,0.87,风语筑,其他数字媒体
2026-01-26,2026-01-27,2026-01-27,37.891,36.7543,1,止损,-3.0,-3.15,0.652,-3.187,False,603897,0.801,1.0,长城科技,线缆部件及其他
2026-01-26,2026-01-27,2026-01-27,100.7231,97.7014,1,止损,-3.0,-3.15,0.285,-6.419,False,600110,0.774,1.0,诺德股份,锂电池
